resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
Karung goni,Karung goni,Material,General,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.02,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Terpal,Terpal,Material,General,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.02,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Vibrator,Vibrator,Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.08,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
"Pompa beton 140KW; 180 bar, T 75 m' / H=150","Pompa beton 140KW; 180 bar, T 75 m' / H=150",Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.08,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2 PEKERJAAN STRUKTUR BETON
"Pompa beton ∅ 75KW; 120 bar, T= m'/H=80 m’","Pompa beton ∅ 75KW; 120 bar, T= m'/H=80 m’",Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2 PEKERJAAN STRUKTUR BETON
"20KW; 20 bar, T = m'","20KW; 20 bar, T = m'",Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.12,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2 PEKERJAAN STRUKTUR BETON
Pompa beton φ,Pompa beton φ,Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.14,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2 PEKERJAAN STRUKTUR BETON
Beton Ready Mixed,Beton Ready Mixed,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,1.02,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2 PEKERJAAN STRUKTUR BETON
Fly ash Molen/Beton mixer,Fly ash Molen/Beton mixer,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,102.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2 PEKERJAAN STRUKTUR BETON
Dolken kayu dia. 8- 10 cm panjang 4 m,Dolken kayu dia. 8- 10 cm panjang 4 m,Material,General,batang,0.0,0.0,0.0,0.0,0,IDR,0.0,0.65,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2 PEKERJAAN STRUKTUR BETON
Dolken kayu dia. 10 cm panjang 4 m,Dolken kayu dia. 10 cm panjang 4 m,Material,General,batang,0.0,0.0,0.0,0.0,0,IDR,0.0,0.65,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2 PEKERJAAN STRUKTUR BETON
Alat penyambung balok Δ 28 cm,Alat penyambung balok Δ 28 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
(Hidraulik) Auger 120 cm,(Hidraulik) Auger 120 cm,Equipment,General,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.3725,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
(Hidraulik) Auger 100 cm,(Hidraulik) Auger 100 cm,Equipment,General,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.2995,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
(Hidraulik) Auger 80 cm,(Hidraulik) Auger 80 cm,Equipment,General,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.2742,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
(Hidraulik) Auger 60 cm,(Hidraulik) Auger 60 cm,Equipment,General,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.2494,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Sewa Casing Baja Diameter 50 *),Sewa Casing Baja Diameter 50 *),Equipment,General,m',0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Sewa Casing Baja Diameter 40 *),Sewa Casing Baja Diameter 40 *),Equipment,General,m',0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Sewa Casing Baja Diameter 30 *),Sewa Casing Baja Diameter 30 *),Equipment,General,m',0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Sewa Casing Diameter 20 cm *),Sewa Casing Diameter 20 cm *),Equipment,General,m',0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Mesin bor,Mesin bor,Equipment,General,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
machine 30 KW; 60 75 bar (D),machine 30 KW; 60 75 bar (D),Equipment,General,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Epoxy resin grout Pressure Grout,Epoxy resin grout Pressure Grout,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Semen grout Shrink,Semen grout Shrink,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,1920.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Pipa GIP Ø 125 mm,Pipa GIP Ø 125 mm,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pipa GIP Ø 100 mm Sewa Tripot/Tackel,Pipa GIP Ø 100 mm Sewa Tripot/Tackel,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pipa GIP Ø 63 mm,Pipa GIP Ø 63 mm,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pipa PVC Ø 800,Pipa PVC Ø 800,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pipa PVC Ø 600,Pipa PVC Ø 600,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pipa PVC Ø 500,Pipa PVC Ø 500,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pipa PVC Ø 450,Pipa PVC Ø 450,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pipa PVC Ø 400 Sewa Tripot/Tackel,Pipa PVC Ø 400 Sewa Tripot/Tackel,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pipa PVC Ø 300,Pipa PVC Ø 300,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pipa PVC Ø 250 Sewa Tripot/Tackel,Pipa PVC Ø 250 Sewa Tripot/Tackel,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pipa PVC Ø 200,Pipa PVC Ø 200,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Tripot/Tackel handle crane 2 T,Tripot/Tackel handle crane 2 T,Equipment,Cranes,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.012,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pipa PVC Ø 150 mm Sewa,Pipa PVC Ø 150 mm Sewa,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Alat penyambung beton 25 x 25 cm,Alat penyambung beton 25 x 25 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Sepatu pancang 20 x 20 cm,Sepatu pancang 20 x 20 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Alat penyambung beton 20 x 20 cm,Alat penyambung beton 20 x 20 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Sepatu pancang beton Δ 32 cm,Sepatu pancang beton Δ 32 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Alat penyambung balok Δ 32 cm,Alat penyambung balok Δ 32 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Sepatu pancang beton Δ 28 cm,Sepatu pancang beton Δ 28 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Alat penyambung beton ø 45,Alat penyambung beton ø 45,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Alat penyambung beton ø 40,Alat penyambung beton ø 40,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Alat penyambung beton ø 35,Alat penyambung beton ø 35,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Alat penyambung beton ø 30,Alat penyambung beton ø 30,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Sepatu pancang 50 x 50 cm,Sepatu pancang 50 x 50 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Alat penyambung beton 50 x 50 cm,Alat penyambung beton 50 x 50 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Sepatu pancang 45 x 45 cm,Sepatu pancang 45 x 45 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Alat penyambung beton 45 x 45 cm,Alat penyambung beton 45 x 45 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Sepatu pancang 40 x 40 cm,Sepatu pancang 40 x 40 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Alat penyambung beton 40 x 40 cm,Alat penyambung beton 40 x 40 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Sepatu pancang 35 x 35 cm,Sepatu pancang 35 x 35 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Alat penyambung beton 35 x 35 cm,Alat penyambung beton 35 x 35 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Sepatu pancang 30 x 30 cm,Sepatu pancang 30 x 30 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Alat penyambung beton 30 x 30 cm,Alat penyambung beton 30 x 30 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Sepatu pancang 25 x 25 cm,Sepatu pancang 25 x 25 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Pipa PVC Ø 900,Pipa PVC Ø 900,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pipa PVC Ø 90 mm Sewa Tripot/Tackel,Pipa PVC Ø 90 mm Sewa Tripot/Tackel,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pipa PVC Ø 63 mm,Pipa PVC Ø 63 mm,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Semen portlan,Semen portlan,Material,General,Kg,0.0,0.0,0.0,0.0,0,IDR,0.0,10.3,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.5.1.1 HARGA SATUAN PEKERJAAN SANITASI DALAM GEDUNG
Pipa tanah dia,Pipa tanah dia,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.5.1.1 HARGA SATUAN PEKERJAAN SANITASI DALAM GEDUNG
Baja tulangan,Baja tulangan,Material,General,Kg,0.0,0.0,0.0,0.0,0,IDR,0.0,1.6,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.5.1.1 HARGA SATUAN PEKERJAAN SANITASI DALAM GEDUNG
Closet duduk,Closet duduk,Material,General,Unit,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.5.1.1 HARGA SATUAN PEKERJAAN SANITASI DALAM GEDUNG
Wood filler,Wood filler,Material,Wood & Timber,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,1.5,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.7.1 HARGA SATUAN PEKERJAAN PENGECATAN
Cat antara,Cat antara,Material,General,Kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.17,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.7.1 HARGA SATUAN PEKERJAAN PENGECATAN
Crane Mobile 7 ton,Crane Mobile 7 ton,Equipment,Cranes,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0013,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.3 PEKERJAAN STRUKTUR BAJA
Alat las Listrik,Alat las Listrik,Equipment,General,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.033,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.3 PEKERJAAN STRUKTUR BAJA
Mesin Las listrik 500 A,Mesin Las listrik 500 A,Equipment,General,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0096,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Mesin Las listrik 350 A,Mesin Las listrik 350 A,Equipment,General,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.012,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Mesin Las listrik 250 A,Mesin Las listrik 250 A,Equipment,General,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0142,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Mesin Las listrik 150 A,Mesin Las listrik 150 A,Equipment,General,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0201,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Alat penyambung beton ø 60,Alat penyambung beton ø 60,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Alat penyambung beton ø 50,Alat penyambung beton ø 50,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1667,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.2.1.8.2 Vibrator untuk 1 m3 beton (Lihat Peraturan Menteri Pekerjaan
Politur jadi,Politur jadi,Material,General,L,0.0,0.0,0.0,0.0,0,IDR,0.0,0.372,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.7.1 HARGA SATUAN PEKERJAAN PENGECATAN
Politur,Politur,Material,General,L,0.0,0.0,0.0,0.0,0,IDR,0.0,0.15,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.7.1 HARGA SATUAN PEKERJAAN PENGECATAN
Teak oil,Teak oil,Material,General,L,0.0,0.0,0.0,0.0,0,IDR,0.0,0.36,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.7.1 HARGA SATUAN PEKERJAAN PENGECATAN
Pile Driver (Vibrator) Hammer 500 kg (10 HP),Pile Driver (Vibrator) Hammer 500 kg (10 HP),Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0759,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.6 PEKERJAAN STRUKTUR KAYU
Crane Truck 3 T Alat Pancang Mini,Crane Truck 3 T Alat Pancang Mini,Equipment,Cranes,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0759,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.6 PEKERJAAN STRUKTUR KAYU
Sepatu pancang kayu ø18-20 cm,Sepatu pancang kayu ø18-20 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.25,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.6 PEKERJAAN STRUKTUR KAYU
