resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
VL01800,LUNA PULIDA FLOTADA TEMPLADA 6 mm INCOLORA,Material,General,m2,854.73,854.73,854.73,854.73,1,MXN,854.73,1.0,1,1,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,Incoloros
VW02300,TIRADOR LUNA TEMPLADA COLOR 10 mm,Material,General,u,2253.95,2253.95,2253.95,2253.95,1,MXN,1142.75,0.507,1,1,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,Coloreados
QL00300,CLARABOYA CUADR. PARAB. PRACT. MAN. DOBLE LAM. 1x1 m,Material,General,u,4037.58,4037.58,4037.58,4037.58,1,MXN,4037.58,1.0,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Varios
QL00100,"CLARABOYA CIRC. SEMIESF. PRACT. MAN. DOBLE. LAM. DIAM. 1,50 m",Material,General,u,9144.79,9144.79,9144.79,9144.79,1,MXN,9144.79,1.0,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Varios
QL00700,ESTRUCTURA LUCERN. FIJO PERF. ACERO GALV. MAX. 3x6 m,Material,General,m2,910.63,910.63,910.63,910.63,1,MXN,910.63,1.0,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Lucernarios
QT00700V,TEJA CERÁMICA CURVA VENTILACIÓN,Material,General,u,12.66,12.66,12.66,12.66,1,MXN,1.27,0.1,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Varios
QW00300,MASTIC ASFALTICO,Material,General,kg,18.99,18.99,18.99,18.99,1,MXN,37.99,2.0,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Varios
SW00600,REJILLA H. FUNDIDO DIÁM. 25 cm DE ANCHURA,Material,General,m,814.03,814.03,814.03,814.03,1,MXN,203.51,0.25,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Encuentros
P14ESA050,"D. acrist. Climalit (4/10,12ó16/6)",Material,General,m2,452.24,452.24,452.24,452.24,1,MXN,454.95,1.006,1,1,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,VIDRIERÍA Y ELABORADOS SINTÉTICOS
U23OV510,Sellado con silicona incolora,Material,General,Ml,10.31,10.31,10.31,10.31,1,MXN,82.49,8.0,1,1,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,VIDRIERÍA Y ELABORADOS SINTÉTICOS
U23GC401,"Climalit 4/6,8,12/4 PLAUITHERM.",Material,General,M2,1085.37,1085.37,1085.37,1085.37,1,MXN,1085.37,1.0,1,1,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,VIDRIERÍA Y ELABORADOS SINTÉTICOS
VP00100,PLANCHA POLICARBONATO CELULAR HIELO/INCOLORO 6 mm,Material,General,m2,919.13,919.13,919.13,919.13,1,MXN,919.13,1.0,1,1,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,Celulares
VV00200,HOJA PUERTA VID. IMPR. TEMP. INCOLORO 2100x800x9/11 mm,Material,General,u,6828.61,6828.61,6828.61,6828.61,1,MXN,4063.02,0.595,1,1,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,Incoloros
QZ00100,PIEZAS DE PIZARRA PARA TEJADO,Material,General,m2,238.24,238.24,238.24,238.24,1,MXN,240.62,1.01,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
QP01100,"CHAPA DE ALUMINIO CONFORMADA 0,7 mm ESP.",Material,General,m2,376.62,376.62,376.62,376.62,1,MXN,494.51,1.313,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
XT11400,PANEL RÍGIDO FIB. VIDR. RECUBIERTO ESP. 30 mm DENS. 110 kg/m3,Material,General,m2,148.51,148.51,148.51,148.51,1,MXN,135.0,0.909,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Varios
QP01600,"CHAPA LISA DE ACERO GALVANIZADO 0,8 mm ESPESOR",Material,General,m2,148.15,148.15,148.15,148.15,1,MXN,329.2,2.222,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Varios
QP02000,PANEL SANDWICH 30 mm ACABADO INT. Y EXT. EN POLIÉSTER,Material,Aggregates,m2,448.62,448.62,448.62,448.62,1,MXN,453.11,1.01,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
QP00800,TAPAJUNTA CHAPA LISA PARA PANEL SANDWICH ACAB. POLIÉSTER,Material,Aggregates,m,90.99,90.99,90.99,90.99,1,MXN,91.9,1.01,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
QP00900,"CHAPA CONFORMADA DE ACERO GALVANIZADO 0,6 mm ESPESOR",Material,General,m2,132.96,132.96,132.96,132.96,1,MXN,174.57,1.313,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
QP03100,REMATE LATERAL FIBROCEMENTO,Material,Concrete & Cement,m,154.3,154.3,154.3,154.3,1,MXN,174.83,1.133,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Varios
VW03000,ESPEJO LUNA PUL. PLAT. INCOL. CANT. BISEL 500x2400x5 mm,Material,General,u,2184.49,2184.49,2184.49,2184.49,1,MXN,1813.13,0.83,1,1,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,Incoloros
VW02900,ESPEJO LUNA PUL. PLAT. INCOL. CANT. BISEL 300x500x5 mm,Material,General,u,463.63,463.63,463.63,463.63,1,MXN,3407.71,7.35,1,1,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,Incoloros
VV01900,PIEZA PAVÉS 240x115x80 mm COLOR,Material,General,u,96.6,96.6,96.6,96.6,1,MXN,3091.14,32.0,1,1,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,Coloreados
JEMLLOOMD,Vidrio emplomado 2mm pb,Material,General,m2,36179.03,36179.03,36179.03,36179.03,1,MXN,36179.03,1.0,1,1,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,Emplomados
VW01800,PERFILES SEPARADOR Y DE APOYO EN PVC,Material,General,m,41.61,41.61,41.61,41.61,1,MXN,208.03,5.0,1,1,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,Angulados
VW00100,"BASTIDOR DE ALUMINIO EN ""U""",Material,General,m,73.44,73.44,73.44,73.44,1,MXN,293.77,4.0,1,1,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,Angulados
VV02500,"VIDRIO EN ""U"" ARMADO INCOLORO 270x41x6 mm",Material,General,m2,560.96,560.96,560.96,560.96,1,MXN,560.96,1.0,1,1,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,Angulados
P14DA060,Stadip 3+3 1 PVB traslúcido,Material,General,m2,868.3,868.3,868.3,868.3,1,MXN,871.77,1.004,1,1,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,VIDRIERÍA Y ELABORADOS SINTÉTICOS
QP01900,LIMATESA FIBROCEMENTO,Material,Concrete & Cement,m,123.73,123.73,123.73,123.73,1,MXN,140.19,1.133,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Limas
QP00500,CABALLETE DIENTE DE SIERRA FIBROCEMENTO,Material,Concrete & Cement,m,165.16,165.16,165.16,165.16,1,MXN,187.12,1.133,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Limas
QP00400,CABALLETE CAMBIO DE PENDIENTE FIBROCEMENTO,Material,Concrete & Cement,m,287.8,287.8,287.8,287.8,1,MXN,326.08,1.133,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Limas
QP00300,CABALLETE ARTICULADO FIBROCEMENTO,Material,Concrete & Cement,m,155.21,155.21,155.21,155.21,1,MXN,175.85,1.133,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Limas
QP02600,PLACA ONDULADA GRANONDA FIBROCEMENTO COLOR,Material,Concrete & Cement,m2,246.74,246.74,246.74,246.74,1,MXN,292.39,1.185,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
QP00200,CABALLETE ANGULAR FIBROCEMENTO,Material,Concrete & Cement,m,98.95,98.95,98.95,98.95,1,MXN,112.11,1.133,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Encuentros
QP01800,LIMA DE ENCUENTRO FIBROCEMENTO,Material,Concrete & Cement,m,122.29,122.29,122.29,122.29,1,MXN,138.55,1.133,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Encuentros
XT11201E,RELLENO LANA DE ROCA,Material,General,m3,435.05,435.05,435.05,435.05,1,MXN,108.76,0.25,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Varios
UJ01801,SUSTRATO,Material,General,m3,181.62,181.62,181.62,181.62,1,MXN,72.65,0.4,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
P25OU017,Imprimac. al agua todas sup. construcc.,Material,General,l,57.52,57.52,57.52,57.52,1,MXN,5.75,0.1,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Plásticos
AS00300,ÁRIDO SÍLICE TRATADO,Material,General,kg,6.51,6.51,6.51,6.51,1,MXN,1.95,0.3,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Plásticos
PO00100,PINTURA ÓLEO,Material,General,kg,46.49,46.49,46.49,46.49,1,MXN,26.03,0.56,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Óleo
PL00200,LACA NITROCELULÓSICA INCOLORA,Material,General,l,262.3,262.3,262.3,262.3,1,MXN,144.26,0.55,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Lacas
PI00100,IMPRIMACIÓN FOSFATANTE,Material,General,kg,50.47,50.47,50.47,50.47,1,MXN,5.05,0.1,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Esmalte
QP02400,"PIEZA PREFABRICADA HORMIGON ARMADO L, 50x45x5 cm",Material,General,u,76.52,76.52,76.52,76.52,1,MXN,153.04,2.0,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Varios
XT11100,PANEL AISLANTE AGLOMERADO RÍGIDO DE PERLITA Y FIBRAS,Material,General,m3,4018.22,4018.22,4018.22,4018.22,1,MXN,120.55,0.03,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
XI01000,"LÁMINA CAUCHO SINTETICO BLANCO ARMADO DE 1,2 mm",Material,General,m2,255.42,255.42,255.42,255.42,1,MXN,288.88,1.131,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
XI01805N,MEMBRANA BETÚN MODIF. LBM (SBS)-50/G FPR,Material,General,m²,152.86,152.86,152.86,152.86,1,MXN,38.21,0.25,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
XI02100N,MEMBRANA BETÚN MODIF. ARM. VELO VIDRIO DE 3 mm,Material,General,m²,76.7,76.7,76.7,76.7,1,MXN,84.37,1.1,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
XI02000N,MEMBRANA BETÚN MODIF. ARM. POLIETILENO DE 3 mm,Material,General,m²,112.7,112.7,112.7,112.7,1,MXN,123.97,1.1,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
XT13700N,"POLIESTIRENO PLANCHAS RIGIDAS FLEXIBILIZADAS, DENS. 10kg/m3",Material,General,m³,3071.96,3071.96,3071.96,3071.96,1,MXN,15.36,0.005,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
AGM82000N,MORTERO LIGERO DE ARLITA Y CEMENTO M5,Material,Concrete & Cement,m³,1657.18,1657.18,1657.18,1657.18,1,MXN,165.72,0.1,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
WW00500N,TRABAJOS COMPLEMENTARIOS,Material,General,u,5.97,5.97,5.97,5.97,1,MXN,17.91,3.0,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
XI01900N,MEMBRANA BETÚN MODIF. ARM. DOBLE VELO VIDRIO DE 4 mm,Material,General,m²,100.58,100.58,100.58,100.58,1,MXN,111.74,1.111,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
DA00600,PERCHA PORCELANA BLANCA EMPOTRAR,Material,General,u,124.64,124.64,124.64,124.64,1,MXN,124.64,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
PB00850,NEGRO DE HUMO-BETÚN JUDEA,Material,General,kg,178.54,178.54,178.54,178.54,1,MXN,8.93,0.05,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Varios
PB00800,BARNIZ SINTETICO,Material,General,kg,142.36,142.36,142.36,142.36,1,MXN,14.24,0.1,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Varios
PW00800,SECATIVO DE COBALTO,Material,General,l,142.91,142.91,142.91,142.91,1,MXN,14.29,0.1,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Varios
PB00900,ACEITE TEKA PARA MADERAS,Material,General,kg,166.42,166.42,166.42,166.42,1,MXN,24.96,0.15,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Varios
PB00700,ACEITE DE LINAZA,Material,General,kg,119.39,119.39,119.39,119.39,1,MXN,17.91,0.15,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Varios
PW00600,PINTURA RESINA EPOXIDICA DOS COMPONENTES,Material,General,kg,158.65,158.65,158.65,158.65,1,MXN,39.66,0.25,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Varios
PW00500,CATALIZADOR TRANSPARENTE,Material,General,l,126.99,126.99,126.99,126.99,1,MXN,31.75,0.25,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Varios
PX00100,"PINTURA INSECTICIDA-FUNGICIDA ACEITE CON RESINAS, COLOR",Material,General,kg,265.37,265.37,265.37,265.37,1,MXN,53.07,0.2,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Varios
PX00600,"PINTURA RESINAS POLIURETANO, DOS COMPONENTES",Material,General,kg,116.68,116.68,116.68,116.68,1,MXN,58.34,0.5,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Varios
PX00500,PINTURA RESINAS EPOXI SIN DISOLVENTES,Material,General,kg,192.83,192.83,192.83,192.83,1,MXN,154.27,0.8,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Varios
PX00970,PINTURA IGNÍFUGA,Material,General,l,342.98,342.98,342.98,342.98,1,MXN,51.45,0.15,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Ignífugas
PI00200,IMPRIMACIÓN INTUMESCENTE,Material,General,kg,100.94,100.94,100.94,100.94,1,MXN,20.19,0.2,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Ignífugas
P25WW220,Pequeño material,Material,General,ud,18.99,18.99,18.99,18.99,1,MXN,1.9,0.1,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Plásticos
P25ES035,Pint. plast. ecolog sin olor ex t/int,Material,General,l,57.52,57.52,57.52,57.52,1,MXN,17.26,0.3,1,1,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Plásticos
QW02000,"CHAPA PLEGADA ALUMINIO DE 1,8 mm ESPESOR",Material,General,m2,418.23,418.23,418.23,418.23,1,MXN,188.2,0.45,1,1,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Varios
DA01032,"DOBLE BARRA ABATIBLE AUTO, PARED, ACERO PINT. EPOXY. 32 MM",Material,General,u,1853.27,1853.27,1853.27,1853.27,1,MXN,1853.27,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01014,"BARRA ASIDERO PARED ÁNGULO RECTO, PINT. EPOXY 90 CM",Material,General,u,515.55,515.55,515.55,515.55,1,MXN,515.55,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01013,"BARRA ASIDERO PARED ÁNGULO RECTO, PINT. EPOXY 70 CM",Material,General,u,478.47,478.47,478.47,478.47,1,MXN,478.47,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01022,"BARRA ABATIBLE, PARED, PIE REGULABLE, ACERO INOX.",Material,General,u,2048.1,2048.1,2048.1,2048.1,1,MXN,2048.1,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01021,"DOBLE BARRA ABATIBLE, PARED, ACERO INOX. DIAM. 30MM",Material,General,u,1707.47,1707.47,1707.47,1707.47,1,MXN,1707.47,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01004,"BARRA ASIDERO PARED ÁNGULO RECTO, ACERO INOX. 90 CM",Material,General,u,1794.84,1794.84,1794.84,1794.84,1,MXN,1794.84,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01003,"BARRA ASIDERO PARED ÁNGULO RECTO, ACERO INOX. 70 CM",Material,General,u,1611.96,1611.96,1611.96,1611.96,1,MXN,1611.96,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01060,"BARRA ASIDERO BAÑERA, PVC, 70 cm",Material,General,u,1185.77,1185.77,1185.77,1185.77,1,MXN,1185.77,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01050,"BARRA ASIDERO RECTO, 5O cm, PLASTIFICADA",Material,General,u,803.72,803.72,803.72,803.72,1,MXN,803.72,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01040,"BARRA ASIDERO RECTO, 5O cm, ACERO CROMADO",Material,General,u,1493.83,1493.83,1493.83,1493.83,1,MXN,1493.83,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01030,"DOBLE BARRA ABATIBLE, PARED, PLASTIFICADA",Material,General,u,1967.96,1967.96,1967.96,1967.96,1,MXN,1967.96,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01020,"DOBLE BARRA ABATIBLE, PARED, ACERO CROMADO",Material,General,u,2836.8,2836.8,2836.8,2836.8,1,MXN,2836.8,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01010,"BARRA ASIDERO PARED ÁNGULO RECTO, PLASTIFICADA",Material,General,u,1134.39,1134.39,1134.39,1134.39,1,MXN,1134.39,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01000,"BARRA ASIDERO PARED ÁNGULO RECTO, ACERO CROMADO",Material,General,u,1776.93,1776.93,1776.93,1776.93,1,MXN,1776.93,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA00400,"TUBO ACERO INOXIDABLE DIÁM. 35 mm Y 1,5 m LARGO",Material,General,u,1206.21,1206.21,1206.21,1206.21,1,MXN,1206.21,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA00300,TOALLERO DE PORCELANA BLANCA EMPOTRAR,Material,General,u,234.98,234.98,234.98,234.98,1,MXN,239.68,1.02,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DC00100,"MUEBLE SOPORTE FREGADERO AGLOM. PLAST. 0,70 mm",Material,General,u,2494.54,2494.54,2494.54,2494.54,1,MXN,2494.54,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Cocinas
DC00600,"MUEBLE SOPORTE FREGADERO METÁLICO 1,20 m",Material,General,u,2126.78,2126.78,2126.78,2126.78,1,MXN,2126.78,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Cocinas
DC00500,"MUEBLE SOPORTE FREGADERO METÁLICO 1,00 m",Material,General,u,1747.81,1747.81,1747.81,1747.81,1,MXN,1747.81,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Cocinas
DC00400,"MUEBLE SOPORTE FREGADERO METÁLICO 0,70 m",Material,General,u,1613.22,1613.22,1613.22,1613.22,1,MXN,1613.22,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Cocinas
P18CC040,Dispensador toallas a.inox .,Material,General,ud,1537.61,1537.61,1537.61,1537.61,1,MXN,1537.61,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
JHUNGYUFFKL,espejo aseos,Material,General,m2,2894.32,2894.32,2894.32,2894.32,1,MXN,2894.32,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
FGHIKJKJDFFFF,percha acero,Material,General,ud,271.34,271.34,271.34,271.34,1,MXN,271.34,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
JNNBVVCDDD,portarrollos acero,Material,General,ud,397.97,397.97,397.97,397.97,1,MXN,397.97,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DSFDGFGGGGGGG,dosificador jabon inox,Material,General,ud,723.58,723.58,723.58,723.58,1,MXN,723.58,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
HDJNCNHDGFSHG,toallero acero inox,Material,General,ud,361.79,361.79,361.79,361.79,1,MXN,361.79,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01070,ASIENTO ABATIBLE ACERO INOX. SATINADO P.MAX. 120KG,Material,General,u,722.5,722.5,722.5,722.5,1,MXN,722.5,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01067,"ASIDERO CURVO DE PLASTICO ABS BLANCO, 72 cm",Material,General,u,574.16,574.16,574.16,574.16,1,MXN,574.16,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01066,"ASIDERO DE PLASTICO ABS BLANCO, 70 cm",Material,General,u,685.77,685.77,685.77,685.77,1,MXN,685.77,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01064,"ASIDERO ANGULAR DUCHA, PLASTICO ABS BLANCO, 45x25 cm",Material,General,u,1566.19,1566.19,1566.19,1566.19,1,MXN,1566.19,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01063,"BARRA ASIDERO BAÑERA, TRE NIVELES, PLASTICO ABS BLANCO, 70 cm",Material,General,u,358.9,358.9,358.9,358.9,1,MXN,358.9,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
DA01033,"DOBLE BARRA ABATIBLE SOBRE MASTIL, ACERO PINT. EPOXY. 32 MM",Material,General,u,3007.2,3007.2,3007.2,3007.2,1,MXN,3007.2,1.0,1,1,EQUIPAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),EQUIPAMIENTO,Baños
FB80090,"PIEZA DE EMPARCHE ARCILLA ALIGERADA 30x9,6x19 cm",Material,General,u,37.08,37.08,37.08,37.08,1,MXN,670.1,18.07,1,1,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Varios
